Month, Avg. Players, Gain, % Gain, Peak Players, Game Name, Paradox?
October 2020, 2830.5, +211.9, +8.09, 4976, Total War: SHOGUN 2, No
September 2020, 2618.6, -655.3, -20.01, 4076, Total War: SHOGUN 2, No
August 2020, 3273.9, -211.3, -6.06, 5214, Total War: SHOGUN 2, No
July 2020, 3485.2, -901.2, -20.54, 5177, Total War: SHOGUN 2, No
June 2020, 4386.4, -7772.8, -63.93, 7120, Total War: SHOGUN 2, No
May 2020, 12159.2, +5875.4, +93.50, 52622, Total War: SHOGUN 2, No
April 2020, 6283.8, +3907.1, +164.39, 53955, Total War: SHOGUN 2, No
March 2020, 2376.8, +477.7, +25.16, 4486, Total War: SHOGUN 2, No
February 2020, 1899.0, -3.8, -0.20, 2976, Total War: SHOGUN 2, No
January 2020, 1902.8, +20.3, +1.08, 3157, Total War: SHOGUN 2, No
December 2019, 1882.5, +161.2, +9.37, 2867, Total War: SHOGUN 2, No
November 2019, 1721.3, -72.5, -4.04, 2880, Total War: SHOGUN 2, No
October 2019, 1793.8, +13.3, +0.75, 3178, Total War: SHOGUN 2, No
September 2019, 1780.5, -128.1, -6.71, 3803, Total War: SHOGUN 2, No
August 2019, 1908.6, -81.4, -4.09, 3225, Total War: SHOGUN 2, No
July 2019, 1990.0, -92.7, -4.45, 3228, Total War: SHOGUN 2, No
June 2019, 2082.7, -381.6, -15.49, 3337, Total War: SHOGUN 2, No
May 2019, 2464.3, +70.5, +2.95, 4134, Total War: SHOGUN 2, No
April 2019, 2393.8, -292.4, -10.89, 4048, Total War: SHOGUN 2, No
March 2019, 2686.2, +46.1, +1.75, 4719, Total War: SHOGUN 2, No
February 2019, 2640.1, +176.3, +7.16, 4326, Total War: SHOGUN 2, No
January 2019, 2463.8, +202.1, +8.93, 3856, Total War: SHOGUN 2, No
December 2018, 2261.7, +251.4, +12.50, 3750, Total War: SHOGUN 2, No
November 2018, 2010.3, -456.8, -18.52, 3280, Total War: SHOGUN 2, No
October 2018, 2467.1, +176.6, +7.71, 4537, Total War: SHOGUN 2, No
September 2018, 2290.6, -69.4, -2.94, 5600, Total War: SHOGUN 2, No
August 2018, 2360.0, -329.8, -12.26, 3614, Total War: SHOGUN 2, No
July 2018, 2689.8, +358.0, +15.35, 4034, Total War: SHOGUN 2, No
June 2018, 2331.8, +89.6, +4.00, 3973, Total War: SHOGUN 2, No
May 2018, 2242.2, -187.2, -7.70, 3563, Total War: SHOGUN 2, No
April 2018, 2429.3, -178.4, -6.84, 3978, Total War: SHOGUN 2, No
March 2018, 2607.7, +38.4, +1.49, 4839, Total War: SHOGUN 2, No
February 2018, 2569.4, -222.6, -7.97, 4430, Total War: SHOGUN 2, No
January 2018, 2791.9, +269.4, +10.68, 4401, Total War: SHOGUN 2, No
December 2017, 2522.5, +343.4, +15.76, 4253, Total War: SHOGUN 2, No
November 2017, 2179.1, -27.2, -1.23, 4218, Total War: SHOGUN 2, No
October 2017, 2206.3, -492.1, -18.24, 3846, Total War: SHOGUN 2, No
September 2017, 2698.5, +224.6, +9.08, 5384, Total War: SHOGUN 2, No
August 2017, 2473.9, -237.9, -8.77, 3815, Total War: SHOGUN 2, No
July 2017, 2711.8, +264.4, +10.80, 4375, Total War: SHOGUN 2, No
June 2017, 2447.4, +111.2, +4.76, 4219, Total War: SHOGUN 2, No
May 2017, 2336.2, -130.7, -5.30, 3876, Total War: SHOGUN 2, No
April 2017, 2466.8, -94.7, -3.70, 4027, Total War: SHOGUN 2, No
March 2017, 2561.6, -454.6, -15.07, 4480, Total War: SHOGUN 2, No
February 2017, 3016.2, +114.0, +3.93, 5608, Total War: SHOGUN 2, No
January 2017, 2902.2, +163.6, +5.97, 5042, Total War: SHOGUN 2, No
December 2016, 2738.6, +431.9, +18.72, 4577, Total War: SHOGUN 2, No
November 2016, 2306.7, -9.1, -0.39, 4076, Total War: SHOGUN 2, No
October 2016, 2315.8, +59.9, +2.66, 4002, Total War: SHOGUN 2, No
September 2016, 2255.9, -199.6, -8.13, 3921, Total War: SHOGUN 2, No
August 2016, 2455.4, -312.8, -11.30, 3848, Total War: SHOGUN 2, No
July 2016, 2768.3, +33.3, +1.22, 4837, Total War: SHOGUN 2, No
June 2016, 2735.0, -226.6, -7.65, 4722, Total War: SHOGUN 2, No
May 2016, 2961.5, -68.2, -2.25, 5330, Total War: SHOGUN 2, No
April 2016, 3029.7, -299.0, -8.98, 5471, Total War: SHOGUN 2, No
March 2016, 3328.7, +140.4, +4.41, 6179, Total War: SHOGUN 2, No
February 2016, 3188.3, -107.7, -3.27, 5368, Total War: SHOGUN 2, No
January 2016, 3295.9, +342.1, +11.58, 5722, Total War: SHOGUN 2, No
December 2015, 2953.9, +594.5, +25.20, 4927, Total War: SHOGUN 2, No
November 2015, 2359.4, -223.3, -8.64, 4347, Total War: SHOGUN 2, No
October 2015, 2582.6, -21.9, -0.84, 4504, Total War: SHOGUN 2, No
September 2015, 2604.5, -480.0, -15.56, 4661, Total War: SHOGUN 2, No
August 2015, 3084.5, +7.0, +0.23, 5401, Total War: SHOGUN 2, No
July 2015, 3077.4, -4.5, -0.15, 5233, Total War: SHOGUN 2, No
June 2015, 3081.9, +452.6, +17.22, 9518, Total War: SHOGUN 2, No
May 2015, 2629.3, -362.7, -12.12, 4548, Total War: SHOGUN 2, No
April 2015, 2992.0, +90.2, +3.11, 5638, Total War: SHOGUN 2, No
March 2015, 2901.8, -144.3, -4.74, 7298, Total War: SHOGUN 2, No
February 2015, 3046.2, -119.2, -3.77, 5295, Total War: SHOGUN 2, No
January 2015, 3165.3, +118.4, +3.89, 5551, Total War: SHOGUN 2, No
December 2014, 3046.9, +475.2, +18.48, 5302, Total War: SHOGUN 2, No
November 2014, 2571.7, -633.0, -19.75, 4699, Total War: SHOGUN 2, No
October 2014, 3204.7, +266.5, +9.07, 6914, Total War: SHOGUN 2, No
September 2014, 2938.2, -250.9, -7.87, 8970, Total War: SHOGUN 2, No
August 2014, 3189.1, +607.8, +23.54, 5842, Total War: SHOGUN 2, No
July 2014, 2581.3, +15.8, +0.62, 4093, Total War: SHOGUN 2, No
June 2014, 2565.6, +12.2, +0.48, 4411, Total War: SHOGUN 2, No
May 2014, 2553.3, -82.9, -3.14, 4508, Total War: SHOGUN 2, No
April 2014, 2636.2, -137.8, -4.97, 4757, Total War: SHOGUN 2, No
March 2014, 2774.0, -215.2, -7.20, 5201, Total War: SHOGUN 2, No
February 2014, 2989.2, -105.7, -3.42, 6600, Total War: SHOGUN 2, No
January 2014, 3094.9, +69.3, +2.29, 5771, Total War: SHOGUN 2, No
December 2013, 3025.6, +740.5, +32.41, 7423, Total War: SHOGUN 2, No
November 2013, 2285.1, -106.9, -4.47, 4161, Total War: SHOGUN 2, No
October 2013, 2392.0, -983.4, -29.14, 4457, Total War: SHOGUN 2, No
September 2013, 3375.4, -1602.6, -32.19, 9483, Total War: SHOGUN 2, No
August 2013, 4978.0, +253.9, +5.37, 9179, Total War: SHOGUN 2, No
July 2013, 4724.1, +499.2, +11.82, 9827, Total War: SHOGUN 2, No
June 2013, 4224.9, -670.8, -13.70, 8414, Total War: SHOGUN 2, No
May 2013, 4895.7, +580.4, +13.45, 9418, Total War: SHOGUN 2, No
April 2013, 4315.3, -213.6, -4.72, 7926, Total War: SHOGUN 2, No
March 2013, 4528.9, -307.9, -6.37, 8849, Total War: SHOGUN 2, No
February 2013, 4836.7, -666.2, -12.11, 8952, Total War: SHOGUN 2, No
January 2013, 5502.9, +363.4, +7.07, 10292, Total War: SHOGUN 2, No
December 2012, 5139.5, +963.9, +23.08, 9644, Total War: SHOGUN 2, No
November 2012, 4175.6, -580.0, -12.20, 8398, Total War: SHOGUN 2, No
October 2012, 4755.6, +287.2, +6.43, 9742, Total War: SHOGUN 2, No
September 2012, 4468.4, -759.7, -14.53, 9052, Total War: SHOGUN 2, No
August 2012, 5228.2, -1314.7, -20.09, 9024, Total War: SHOGUN 2, No
July 2012, 6542.8, -, , 10549, Total War: SHOGUN 2, No
March 2024, 4383.2, -345.5, -7.31, 7813, Total War: Rome II, No
February 2024, 4728.7, -42.1, -0.88, 8635, Total War: Rome II, No
January 2024, 4770.8, +237.9, +5.25, 8415, Total War: Rome II, No
December 2023, 4532.9, -45.2, -0.99, 7499, Total War: Rome II, No
November 2023, 4578.1, -140.3, -2.97, 7882, Total War: Rome II, No
October 2023, 4718.4, +367.5, +8.45, 8291, Total War: Rome II, No
September 2023, 4351.0, -196.4, -4.32, 7833, Total War: Rome II, No
August 2023, 4547.3, -642.1, -12.37, 7804, Total War: Rome II, No
July 2023, 5189.5, +601.6, +13.11, 8466, Total War: Rome II, No
June 2023, 4587.8, +244.7, +5.63, 7989, Total War: Rome II, No
May 2023, 4343.1, -159.3, -3.54, 7606, Total War: Rome II, No
April 2023, 4502.4, +263.7, +6.22, 7489, Total War: Rome II, No
March 2023, 4238.7, -112.6, -2.59, 7559, Total War: Rome II, No
February 2023, 4351.4, -284.1, -6.13, 7639, Total War: Rome II, No
January 2023, 4635.4, +165.0, +3.69, 7726, Total War: Rome II, No
December 2022, 4470.4, +235.6, +5.56, 7307, Total War: Rome II, No
November 2022, 4234.8, -182.0, -4.12, 7488, Total War: Rome II, No
October 2022, 4416.9, +98.1, +2.27, 7709, Total War: Rome II, No
September 2022, 4318.7, -112.4, -2.54, 7541, Total War: Rome II, No
August 2022, 4431.2, -219.4, -4.72, 7390, Total War: Rome II, No
July 2022, 4650.5, +241.3, +5.47, 7371, Total War: Rome II, No
June 2022, 4409.2, -208.3, -4.51, 7437, Total War: Rome II, No
May 2022, 4617.6, +122.4, +2.72, 8186, Total War: Rome II, No
April 2022, 4495.2, +199.3, +4.64, 7729, Total War: Rome II, No
March 2022, 4295.9, -738.0, -14.66, 7362, Total War: Rome II, No
February 2022, 5033.9, -583.8, -10.39, 9069, Total War: Rome II, No
January 2022, 5617.6, +407.0, +7.81, 9352, Total War: Rome II, No
December 2021, 5210.7, +635.2, +13.88, 8699, Total War: Rome II, No
November 2021, 4575.5, -150.8, -3.19, 7928, Total War: Rome II, No
October 2021, 4726.2, +45.1, +0.96, 8240, Total War: Rome II, No
September 2021, 4681.2, -87.3, -1.83, 8310, Total War: Rome II, No
August 2021, 4768.5, +58.8, +1.25, 7949, Total War: Rome II, No
July 2021, 4709.7, +108.8, +2.36, 7640, Total War: Rome II, No
June 2021, 4600.9, -1346.2, -22.64, 7729, Total War: Rome II, No
May 2021, 5947.1, +183.8, +3.19, 11447, Total War: Rome II, No
April 2021, 5763.4, +479.1, +9.07, 10335, Total War: Rome II, No
March 2021, 5284.2, -411.9, -7.23, 10091, Total War: Rome II, No
February 2021, 5696.1, -466.9, -7.58, 9910, Total War: Rome II, No
January 2021, 6163.0, +361.9, +6.24, 10547, Total War: Rome II, No
December 2020, 5801.0, -78.0, -1.33, 10242, Total War: Rome II, No
November 2020, 5879.1, +338.5, +6.11, 10392, Total War: Rome II, No
October 2020, 5540.5, +750.5, +15.67, 10044, Total War: Rome II, No
September 2020, 4790.1, -517.3, -9.75, 8342, Total War: Rome II, No
August 2020, 5307.4, -109.8, -2.03, 8760, Total War: Rome II, No
July 2020, 5417.2, -198.8, -3.54, 8892, Total War: Rome II, No
June 2020, 5616.0, -1599.7, -22.17, 9846, Total War: Rome II, No
May 2020, 7215.6, -362.8, -4.79, 14805, Total War: Rome II, No
April 2020, 7578.4, +548.8, +7.81, 12676, Total War: Rome II, No
March 2020, 7029.6, +1383.3, +24.50, 14762, Total War: Rome II, No
February 2020, 5646.3, +106.5, +1.92, 10499, Total War: Rome II, No
January 2020, 5539.9, +207.3, +3.89, 9836, Total War: Rome II, No
December 2019, 5332.6, +407.1, +8.27, 9392, Total War: Rome II, No
November 2019, 4925.4, -125.5, -2.48, 9481, Total War: Rome II, No
October 2019, 5050.9, +265.3, +5.54, 9553, Total War: Rome II, No
September 2019, 4785.6, -91.5, -1.88, 10713, Total War: Rome II, No
August 2019, 4877.0, +29.1, +0.60, 8327, Total War: Rome II, No
July 2019, 4848.0, +238.6, +5.18, 8309, Total War: Rome II, No
June 2019, 4609.3, -719.5, -13.50, 8019, Total War: Rome II, No
May 2019, 5328.9, -165.8, -3.02, 10085, Total War: Rome II, No
April 2019, 5494.7, -387.0, -6.58, 10491, Total War: Rome II, No
March 2019, 5881.7, +79.5, +1.37, 11615, Total War: Rome II, No
February 2019, 5802.1, -118.7, -2.00, 11058, Total War: Rome II, No
January 2019, 5920.8, +320.0, +5.71, 10529, Total War: Rome II, No
December 2018, 5600.8, +679.1, +13.80, 10632, Total War: Rome II, No
November 2018, 4921.7, -920.4, -15.75, 9492, Total War: Rome II, No
October 2018, 5842.1, -503.6, -7.94, 10956, Total War: Rome II, No
September 2018, 6345.6, -1209.5, -16.01, 12165, Total War: Rome II, No
August 2018, 7555.1, +1848.5, +32.39, 15266, Total War: Rome II, No
July 2018, 5706.6, +884.4, +18.34, 10976, Total War: Rome II, No
June 2018, 4822.2, -404.6, -7.74, 8425, Total War: Rome II, No
May 2018, 5226.8, -704.7, -11.88, 9434, Total War: Rome II, No
April 2018, 5931.5, -505.9, -7.86, 10645, Total War: Rome II, No
March 2018, 6437.3, +713.4, +12.46, 12466, Total War: Rome II, No
February 2018, 5724.0, -564.4, -8.98, 10952, Total War: Rome II, No
January 2018, 6288.4, -1390.4, -18.11, 11222, Total War: Rome II, No
December 2017, 7678.8, +2027.6, +35.88, 16824, Total War: Rome II, No
November 2017, 5651.2, +457.3, +8.80, 12989, Total War: Rome II, No
October 2017, 5193.9, -895.9, -14.71, 9796, Total War: Rome II, No
September 2017, 6089.9, +313.6, +5.43, 12366, Total War: Rome II, No
August 2017, 5776.2, -187.8, -3.15, 9691, Total War: Rome II, No
July 2017, 5964.1, +540.5, +9.97, 10208, Total War: Rome II, No
June 2017, 5423.5, +232.1, +4.47, 10023, Total War: Rome II, No
May 2017, 5191.4, -207.3, -3.84, 9370, Total War: Rome II, No
April 2017, 5398.8, +76.4, +1.43, 9453, Total War: Rome II, No
March 2017, 5322.4, -719.2, -11.90, 10480, Total War: Rome II, No
February 2017, 6041.6, -475.2, -7.29, 11597, Total War: Rome II, No
January 2017, 6516.8, +537.5, +8.99, 12012, Total War: Rome II, No
December 2016, 5979.3, +296.0, +5.21, 11204, Total War: Rome II, No
November 2016, 5683.4, +292.6, +5.43, 11086, Total War: Rome II, No
October 2016, 5390.7, -194.3, -3.48, 10759, Total War: Rome II, No
September 2016, 5585.0, -470.2, -7.76, 10454, Total War: Rome II, No
August 2016, 6055.1, -555.3, -8.40, 10050, Total War: Rome II, No
July 2016, 6610.5, +360.1, +5.76, 12002, Total War: Rome II, No
June 2016, 6250.4, -721.0, -10.34, 11730, Total War: Rome II, No
May 2016, 6971.4, -318.3, -4.37, 13493, Total War: Rome II, No
April 2016, 7289.6, -707.5, -8.85, 13567, Total War: Rome II, No
March 2016, 7997.1, -222.3, -2.70, 14696, Total War: Rome II, No
February 2016, 8219.3, -77.8, -0.94, 15189, Total War: Rome II, No
January 2016, 8297.2, +478.2, +6.12, 15490, Total War: Rome II, No
December 2015, 7818.9, +1064.2, +15.75, 14266, Total War: Rome II, No
November 2015, 6754.7, -831.7, -10.96, 13104, Total War: Rome II, No
October 2015, 7586.5, -96.5, -1.26, 13766, Total War: Rome II, No
September 2015, 7683.0, -110.6, -1.42, 14179, Total War: Rome II, No
August 2015, 7793.6, -408.4, -4.98, 13158, Total War: Rome II, No
July 2015, 8201.9, +397.9, +5.10, 13940, Total War: Rome II, No
June 2015, 7804.0, +382.7, +5.16, 19486, Total War: Rome II, No
May 2015, 7421.3, -872.5, -10.52, 13583, Total War: Rome II, No
April 2015, 8293.8, -1392.5, -14.38, 15980, Total War: Rome II, No
March 2015, 9686.3, -3985.6, -29.15, 20823, Total War: Rome II, No
February 2015, 13671.9, +131.0, +0.97, 38582, Total War: Rome II, No
January 2015, 13540.9, +60.9, +0.45, 26122, Total War: Rome II, No
December 2014, 13480.0, +3240.8, +31.65, 26270, Total War: Rome II, No
November 2014, 10239.3, -1413.0, -12.13, 23715, Total War: Rome II, No
October 2014, 11652.3, -1517.0, -11.52, 23997, Total War: Rome II, No
September 2014, 13169.4, +2549.7, +24.01, 37680, Total War: Rome II, No
August 2014, 10619.6, +374.2, +3.65, 18154, Total War: Rome II, No
July 2014, 10245.5, +214.1, +2.13, 18727, Total War: Rome II, No
June 2014, 10031.3, +418.2, +4.35, 20946, Total War: Rome II, No
May 2014, 9613.1, -1604.2, -14.30, 18135, Total War: Rome II, No
April 2014, 11217.3, -1090.8, -8.86, 22620, Total War: Rome II, No
March 2014, 12308.0, -559.7, -4.35, 24747, Total War: Rome II, No
February 2014, 12867.8, -961.0, -6.95, 26219, Total War: Rome II, No
January 2014, 13828.7, -595.5, -4.13, 27944, Total War: Rome II, No
December 2013, 14424.2, +1159.0, +8.74, 27554, Total War: Rome II, No
November 2013, 13265.2, -4970.9, -27.26, 28872, Total War: Rome II, No
October 2013, 18236.1, -16697.8, -47.80, 37686, Total War: Rome II, No
September 2013, 34933.9, -, , 118240, Total War: Rome II, No
March 2024, 1907.5, -121.5, -5.99, 3267, Total War: ATTILA, No
February 2024, 2029.0, -153.5, -7.03, 3583, Total War: ATTILA, No
January 2024, 2182.6, +84.1, +4.01, 3637, Total War: ATTILA, No
December 2023, 2098.4, -8.1, -0.39, 3473, Total War: ATTILA, No
November 2023, 2106.6, +88.5, +4.38, 3520, Total War: ATTILA, No
October 2023, 2018.1, +233.3, +13.07, 3599, Total War: ATTILA, No
September 2023, 1784.8, -30.6, -1.68, 3134, Total War: ATTILA, No
August 2023, 1815.3, -236.5, -11.53, 2980, Total War: ATTILA, No
July 2023, 2051.9, +182.4, +9.76, 3362, Total War: ATTILA, No
June 2023, 1869.4, +131.3, +7.55, 3164, Total War: ATTILA, No
May 2023, 1738.2, -71.9, -3.97, 2928, Total War: ATTILA, No
April 2023, 1810.0, +33.8, +1.90, 3071, Total War: ATTILA, No
March 2023, 1776.3, -62.0, -3.37, 3207, Total War: ATTILA, No
February 2023, 1838.3, -109.4, -5.62, 3236, Total War: ATTILA, No
January 2023, 1947.6, +116.6, +6.37, 3231, Total War: ATTILA, No
December 2022, 1831.0, +112.1, +6.52, 3080, Total War: ATTILA, No
November 2022, 1718.9, -109.5, -5.99, 3059, Total War: ATTILA, No
October 2022, 1828.4, +144.8, +8.60, 3200, Total War: ATTILA, No
September 2022, 1683.6, -100.6, -5.64, 3005, Total War: ATTILA, No
August 2022, 1784.2, -58.0, -3.15, 2979, Total War: ATTILA, No
July 2022, 1842.2, +69.9, +3.95, 2900, Total War: ATTILA, No
June 2022, 1772.3, -94.9, -5.08, 2921, Total War: ATTILA, No
May 2022, 1867.1, +47.7, +2.62, 3355, Total War: ATTILA, No
April 2022, 1819.4, +65.3, +3.72, 3072, Total War: ATTILA, No
March 2022, 1754.1, -337.6, -16.14, 3151, Total War: ATTILA, No
February 2022, 2091.7, -335.1, -13.81, 3908, Total War: ATTILA, No
January 2022, 2426.8, +293.3, +13.75, 4169, Total War: ATTILA, No
December 2021, 2133.5, +156.2, +7.90, 3434, Total War: ATTILA, No
November 2021, 1977.3, +31.2, +1.60, 3508, Total War: ATTILA, No
October 2021, 1946.2, +166.4, +9.35, 3406, Total War: ATTILA, No
September 2021, 1779.8, -83.0, -4.45, 3302, Total War: ATTILA, No
August 2021, 1862.8, -19.8, -1.05, 2974, Total War: ATTILA, No
July 2021, 1882.5, +6.8, +0.36, 3154, Total War: ATTILA, No
June 2021, 1875.7, -441.7, -19.06, 3106, Total War: ATTILA, No
May 2021, 2317.5, +24.7, +1.08, 4574, Total War: ATTILA, No
April 2021, 2292.8, +65.6, +2.94, 4006, Total War: ATTILA, No
March 2021, 2227.2, -225.8, -9.21, 3896, Total War: ATTILA, No
February 2021, 2453.0, -238.1, -8.85, 4108, Total War: ATTILA, No
January 2021, 2691.1, +327.3, +13.85, 4464, Total War: ATTILA, No
December 2020, 2363.8, +357.3, +17.81, 4362, Total War: ATTILA, No
November 2020, 2006.5, +71.0, +3.67, 3498, Total War: ATTILA, No
October 2020, 1935.5, +209.5, +12.14, 3498, Total War: ATTILA, No
September 2020, 1726.0, -177.8, -9.34, 3005, Total War: ATTILA, No
August 2020, 1903.7, -121.1, -5.98, 3201, Total War: ATTILA, No
July 2020, 2024.9, -22.6, -1.10, 3350, Total War: ATTILA, No
June 2020, 2047.4, -713.9, -25.85, 3571, Total War: ATTILA, No
May 2020, 2761.3, -1.0, -0.04, 5590, Total War: ATTILA, No
April 2020, 2762.3, +89.2, +3.34, 4688, Total War: ATTILA, No
March 2020, 2673.1, +247.9, +10.22, 5258, Total War: ATTILA, No
February 2020, 2425.2, -244.4, -9.16, 4463, Total War: ATTILA, No
January 2020, 2669.6, +130.8, +5.15, 4910, Total War: ATTILA, No
December 2019, 2538.8, +723.0, +39.82, 5088, Total War: ATTILA, No
November 2019, 1815.8, -14.1, -0.77, 3440, Total War: ATTILA, No
October 2019, 1829.9, +6.0, +0.33, 3523, Total War: ATTILA, No
September 2019, 1823.9, +13.6, +0.75, 3708, Total War: ATTILA, No
August 2019, 1810.3, +16.9, +0.94, 3047, Total War: ATTILA, No
July 2019, 1793.4, -22.7, -1.25, 3109, Total War: ATTILA, No
June 2019, 1816.1, -386.4, -17.54, 3172, Total War: ATTILA, No
May 2019, 2202.4, +13.3, +0.61, 4055, Total War: ATTILA, No
April 2019, 2189.1, -147.9, -6.33, 4043, Total War: ATTILA, No
March 2019, 2337.0, -116.7, -4.76, 4419, Total War: ATTILA, No
February 2019, 2453.7, -161.2, -6.17, 4635, Total War: ATTILA, No
January 2019, 2614.9, +110.0, +4.39, 4600, Total War: ATTILA, No
December 2018, 2504.9, +428.7, +20.65, 4619, Total War: ATTILA, No
November 2018, 2076.2, -188.1, -8.31, 4093, Total War: ATTILA, No
October 2018, 2264.2, +87.1, +4.00, 4135, Total War: ATTILA, No
September 2018, 2177.2, -70.7, -3.15, 4887, Total War: ATTILA, No
August 2018, 2247.8, -121.5, -5.13, 3867, Total War: ATTILA, No
July 2018, 2369.4, +135.1, +6.05, 3908, Total War: ATTILA, No
June 2018, 2234.3, -284.1, -11.28, 3927, Total War: ATTILA, No
May 2018, 2518.4, -271.6, -9.74, 4675, Total War: ATTILA, No
April 2018, 2790.1, -68.4, -2.39, 5129, Total War: ATTILA, No
March 2018, 2858.4, -159.8, -5.29, 5350, Total War: ATTILA, No
February 2018, 3018.2, -373.7, -11.02, 5978, Total War: ATTILA, No
January 2018, 3391.9, +130.5, +4.00, 6137, Total War: ATTILA, No
December 2017, 3261.4, +316.6, +10.75, 5931, Total War: ATTILA, No
November 2017, 2944.9, +189.5, +6.88, 6570, Total War: ATTILA, No
October 2017, 2755.4, -875.0, -24.10, 5289, Total War: ATTILA, No
September 2017, 3630.4, +362.9, +11.10, 7893, Total War: ATTILA, No
August 2017, 3267.6, -308.8, -8.63, 5600, Total War: ATTILA, No
July 2017, 3576.3, +483.4, +15.63, 6199, Total War: ATTILA, No
June 2017, 3092.9, +134.4, +4.54, 5942, Total War: ATTILA, No
